Unnamed: 0,OrigCode,DestCode,Origin,Destination,Trips,Dist,Persons 2011_x,OriPop19,DestEmp19,Ourban,Durban,Inc19_x,region,Inc19_y,lon-origin,lat-origin,lon-dist,lat-dist
272,30101.0,30117.0,Gamle Oslo,Marka Oslo,380,13191.893903590484,32642,41736,793.0,4.75,5.699999999999999,453000,30117,625000,10.73476733965368,59.8992367,10.671005191490298,60.040261650000005
273,30102.0,30117.0,Grünerløkka Oslo,Marka Oslo,565,10546.749789837548,36931,47824,793.0,3.65,5.699999999999999,450000,30117,625000,10.777421166334747,59.92547125,10.671005191490298,60.040261650000005
274,30103.0,30117.0,Sagene Oslo,Marka Oslo,611,8934.335989167954,27199,33852,793.0,2.34,5.699999999999999,461000,30117,625000,10.765848812662396,59.93827295,10.671005191490298,60.040261650000005
275,30104.0,30117.0,St. Hanshaugen Oslo,Marka Oslo,567,9650.40985410208,26137,29966,793.0,2.8,5.699999999999999,430000,30117,625000,10.738958251649304,59.9279499,10.671005191490298,60.040261650000005
276,30105.0,30117.0,Frogner Oslo,Marka Oslo,711,11910.554042001106,37858,42741,793.0,5.35,5.699999999999999,464000,30117,625000,10.7066491,59.9222241,10.671005191490298,60.040261650000005
277,30106.0,30117.0,Ullern Oslo,Marka Oslo,508,10231.75676145214,18359,19164,793.0,7.1,5.699999999999999,648000,30117,625000,10.665131833047553,59.9258182,10.671005191490298,60.040261650000005
278,30107.0,30117.0,Vestre Aker Oslo,Marka Oslo,1284,7197.6325136266205,26115,27837,793.0,11.55,5.699999999999999,688000,30117,625000,10.6703187408315,59.95830005,10.671005191490298,60.040261650000005
279,30108.0,30117.0,Nordre Aker Oslo,Marka Oslo,1417,7097.385254584116,29692,31804,793.0,10.5,5.699999999999999,578000,30117,625000,10.756412356654582,59.95363815,10.671005191490298,60.040261650000005
280,30109.0,30117.0,Bjerke Oslo,Marka Oslo,441,10343.788796055882,17453,20501,793.0,5.85,5.699999999999999,490000,30117,625000,10.829208453029786,59.941394700000004,10.671005191490298,60.040261650000005
281,30110.0,30117.0,Grorud Oslo,Marka Oslo,252,11045.791228696464,15957,17273,793.0,4.37,5.699999999999999,453000,30117,625000,10.8805488,59.9614243,10.671005191490298,60.040261650000005
282,30111.0,30117.0,Stovner Oslo,Marka Oslo,153,13277.294432511277,17580,19116,793.0,5.04,5.699999999999999,489000,30117,625000,10.9228232,59.9621403,10.671005191490298,60.040261650000005
283,30112.0,30117.0,Alna Oslo,Marka Oslo,601,12621.993107480615,29231,30341,793.0,9.23,5.699999999999999,477000,30117,625000,10.8352756,59.9324168,10.671005191490298,60.040261650000005
284,30113.0,30117.0,Østensjø Oslo,Marka Oslo,427,15276.356293005569,27005,30474,793.0,7.66,5.699999999999999,539000,30117,625000,10.83274792453087,59.8875633,10.671005191490298,60.040261650000005
285,30114.0,30117.0,Nordstrand Oslo,Marka Oslo,213,16439.230350634418,27713,30471,793.0,11.83,5.699999999999999,607000,30117,625000,10.7861425,59.8645605,10.671005191490298,60.040261650000005
286,30115.0,30117.0,Søndre Nordstrand Oslo,Marka Oslo,171,20976.35839488719,21953,23438,793.0,6.16,5.699999999999999,539000,30117,625000,10.798495515727911,59.83594385,10.671005191490298,60.040261650000005
287,30116.0,30117.0,Sentrum Oslo,Marka Oslo,291,11816.019110522811,825,1264,793.0,1.4,5.699999999999999,335000,30117,625000,10.7531379,59.9110251,10.671005191490298,60.040261650000005
288,30117.0,30117.0,Marka Oslo,Marka Oslo,1492,0.0,1014,1035,793.0,5.699999999999999,5.699999999999999,625000,30117,625000,10.671005191490298,60.040261650000005,10.671005191490298,60.040261650000005
